Gene,Mean_RSV,Mean_Mock,Log2FC,P_value,Adjusted_P,-log10(p),Regulation
PCDHA2,2.4,5.0,-1.0588936890535685,0.2735173883374143,0.6910390010744063,0.1604974410868446,Not Significant
PCDHA3,10.4,26.344827586206897,-1.3409362096544466,0.2451125678913164,0.6910390010744063,0.1604974410868446,Not Significant
PCDHA4,48.0,77.24137931034483,-0.6863395210962381,0.35745242053240756,0.6910390010744063,0.1604974410868446,Not Significant
PCDHA5,23.0,18.448275862068964,0.3181478698960758,0.6242488801538224,0.7669402461240269,0.11523847150019792,Not Significant
PCDHA11,7.2,20.103448275862068,-1.4813741715179742,0.2292402617976488,0.6910390010744063,0.1604974410868446,Not Significant
PCDHA12,35.8,67.06896551724138,-0.9056857623690882,0.4252946282092469,0.6959295994005519,0.15743469162260118,Not Significant
PCDHA13,1.8,8.10344827586207,-2.1705390448824775,0.3850634866315966,0.6910390010744063,0.1604974410868446,Not Significant
PCDHAC1,19.2,52.827586206896555,-1.4601851809635913,0.2834534336710793,0.6910390010744063,0.1604974410868446,Not Significant
PCDHAC2,68.2,111.58620689655173,-0.7103150631655953,0.3841410846937672,0.6910390010744063,0.1604974410868446,Not Significant
PCDHB2,52.6,43.48275862068966,0.27461932920429216,0.6840800122195294,0.8022130850678904,0.09571025842713016,Not Significant
PCDHB4,2.0,2.793103448275862,-0.48186900775705266,0.4054186119573575,0.6919835297896316,0.15990424225798647,Not Significant
PCDHB5,28.2,39.06896551724138,-0.47032789318151236,0.5596323094410071,0.729545226353669,0.13694777992267815,Not Significant
PCDHB6,16.8,14.931034482758621,0.1701471082922453,0.7871022833298535,0.8659043833740337,0.06253006186911059,Not Significant
PCDHB8,4.0,6.0344827586206895,-0.5932301167047566,0.4837004166561334,0.7074026705218927,0.15033330500934666,Not Significant
PCDHB16,3.2,4.517241379310345,-0.4973701012972405,0.3158413498940996,0.6910390010744063,0.1604974410868446,Not Significant
PCDHB9,2.0,4.620689655172414,-1.2081081953302002,0.552524277282493,0.7263118398245096,0.13887687621786862,Not Significant
PCDHB10,1.6,4.172413793103448,-1.3828103370343847,0.2547038264081874,0.6910390010744063,0.1604974410868446,Not Significant
PCDHB11,3.4,5.793103448275862,-0.768801681288211,0.27513247166070876,0.6910390010744063,0.1604974410868446,Not Significant
PCDHB12,1.4,4.379310344827586,-1.6452768644743523,0.48330008877276665,0.7070858482358693,0.15052785472967348,Not Significant
PCDHB13,3.0,4.9655172413793105,-0.7269815055935841,0.3154804019776275,0.6910390010744063,0.1604974410868446,Not Significant
PCDHB14,5.4,22.75862068965517,-2.075381811842137,0.4530275151384895,0.7008289648686633,0.1543879573213133,Not Significant
PCDHB15,2.2,6.586206896551724,-1.5819443091582417,0.028342081093352036,0.6910390010744063,0.1604974410868446,Not Significant
TAF7,1079.0,1436.6206896551723,-0.4129843330935902,0.38272524156095267,0.6910390010744063,0.1604974410868446,Not Significant
PCDHGA1,5.8,7.827586206896552,-0.4325145919231332,0.583525090069194,0.7418345675031912,0.1296929335766819,Not Significant
PCDHGA2,7.8,11.241379310344827,-0.5272730351286194,0.5116933420260261,0.7149843193788629,0.14570348278900147,Not Significant
PCDHGB1,20.2,25.137931034482758,-0.3155106213349325,0.7044233158681825,0.8137759449596643,0.08949515194363712,Not Significant
PCDHGA4,2.4,4.482758620689655,-0.9013524120670884,0.20172237217046912,0.6910390010744063,0.1604974410868446,Not Significant
PCDHGB3,4.2,6.931034482758621,-0.7226813681599584,0.34300057279783225,0.6910390010744063,0.1604974410868446,Not Significant
PCDHGA6,3.4,7.862068965517241,-1.2093742726741925,0.11154825384427108,0.6910390010744063,0.1604974410868446,Not Significant
PCDHGA7,10.8,19.06896551724138,-0.8201952678310289,0.2776607164543069,0.6910390010744063,0.1604974410868446,Not Significant
PCDHGB4,8.4,28.17241379310345,-1.7458219451267134,0.4541110630635421,0.7009917537676342,0.15428709089821643,Not Significant
PCDHGA8,2.4,4.344827586206897,-0.8562645225385507,0.4441201450281598,0.6990241502050465,0.15550781979135844,Not Significant
PCDHGB5,12.4,41.689655172413794,-1.7493493186220386,0.22334725267596944,0.6910390010744063,0.1604974410868446,Not Significant
PCDHGA9,1.8,23.586206896551722,-3.7118746132033755,0.5364269001301933,0.7203435260646706,0.14246034260413465,Not Significant
PCDHGB6,1.6,20.275862068965516,-3.6636194445961543,0.515314085973062,0.7166281803485028,0.1447061178427831,Not Significant
PCDHGA10,1.4,10.068965517241379,-2.8464167365822037,0.2511671923512327,0.6910390010744063,0.1604974410868446,Not Significant
PCDHGB7,1.4,23.20689655172414,-4.051054872312504,0.45781451686717933,0.7017948480962537,0.1537898242818849,Not Significant
PCDHGA11,1.0,8.586206896551724,-3.1020209369405087,0.2895318205321542,0.6910390010744063,0.1604974410868446,Not Significant
PCDHGA12,1.2,4.620689655172414,-1.9450737894964063,0.1969498232656015,0.6910390010744063,0.1604974410868446,Not Significant
PCDHGC3,48.0,158.48275862068965,-1.723219586797385,0.3257352642997319,0.6910390010744063,0.1604974410868446,Not Significant
PCDHGC5,1.4,3.0344827586206895,-1.1160237963394835,0.3309914201876095,0.6910390010744063,0.1604974410868446,Not Significant
DIAPH1,1452.6,2130.2758620689656,-0.5524027805241528,0.35723445245950003,0.6910390010744063,0.1604974410868446,Not Significant
HDAC3,379.0,714.0344827586207,-0.913795899392462,0.22226432432624948,0.6910390010744063,0.1604974410868446,Not Significant
RELL2,67.0,128.51724137931035,-0.9397289181435052,0.4578508312740708,0.7017948480962537,0.1537898242818849,Not Significant
FCHSD1,200.4,256.8965517241379,-0.35830501680146787,0.5843949915698538,0.7422635484761058,0.12944186651775774,Not Significant
ARAP3,193.0,305.62068965517244,-0.663141365554882,0.27410937901139265,0.6910390010744063,0.1604974410868446,Not Significant
PCDH1,55.2,723.551724137931,-3.7123559814619096,0.33979806507677357,0.6910390010744063,0.1604974410868446,Not Significant
PCDH12,12.2,6.551724137931035,0.896934629472148,0.14230967296213345,0.6910390010744063,0.1604974410868446,Not Significant
RNF14,379.8,523.7586206896551,-0.46366217924125985,0.36628975963284727,0.6910390010744063,0.1604974410868446,Not Significant
GNPDA1,544.0,865.5862068965517,-0.6700708585480675,0.255895723663702,0.6910390010744063,0.1604974410868446,Not Significant
NDFIP1,816.6,1244.551724137931,-0.6079247179538944,0.24007849289895344,0.6910390010744063,0.1604974410868446,Not Significant
SPRY4,315.4,195.3448275862069,0.6911596043228421,0.08614631050787172,0.6910390010744063,0.1604974410868446,Not Significant
FGF1,7.8,24.17241379310345,-1.6318155149081652,0.5573525814560742,0.728670943082209,0.13746854831610306,Not Significant
ARHGAP26,833.4,766.7931034482758,0.12017173860262335,0.8271321960389082,0.8928477551154664,0.0492225889839239,Not Significant
NR3C1,641.2,1012.7241379310345,-0.6593949125974307,0.2582351587992096,0.6910390010744063,0.1604974410868446,Not Significant
YIPF5,544.4,738.0,-0.43895374944376386,0.3802953868645177,0.6910390010744063,0.1604974410868446,Not Significant
KCTD16,2.0,2.9655172413793105,-0.5682837595745258,0.44312219472778636,0.6990241502050465,0.15550781979135844,Not Significant
PRELID2,87.0,90.06896551724138,-0.050014690570130395,0.9254439361309651,0.9550436869289098,0.019976761863158575,Not Significant
SH3RF2,113.4,201.13793103448276,-0.8267645336313261,0.2828905452316046,0.6910390010744063,0.1604974410868446,Not Significant
PLAC8L1,4.2,6.655172413793103,-0.6640867142491101,0.3335476770766944,0.6910390010744063,0.1604974410868446,Not Significant
LARS,965.4,1656.551724137931,-0.7789845189081842,0.19951867728803593,0.6910390010744063,0.1604974410868446,Not Significant
RBM27,453.8,556.6896551724138,-0.2948166651938102,0.5651679566691421,0.7316817479891349,0.13567777843178264,Not Significant
TCERG1,692.4,1032.5172413793102,-0.57648824271833,0.279395792660657,0.6910390010744063,0.1604974410868446,Not Significant
PPP2R2B,1.4,4.586206896551724,-1.711874613203376,0.3283622672238039,0.6910390010744063,0.1604974410868446,Not Significant
STK32A,1.2,17.862068965517242,-3.895792886725188,0.30005109588363116,0.6910390010744063,0.1604974410868446,Not Significant
DPYSL3,289.6,547.1724137931035,-0.9179338948218654,0.3267953502941072,0.6910390010744063,0.1604974410868446,Not Significant
SPINK1,3.4,121.34482758620689,-5.157434057259115,0.5234049066167972,0.7171956282849302,0.14436236637354383,Not Significant
C5orf46,1.2,3.6206896551724137,-1.5932301167047567,0.5164411408844366,0.7167517798988345,0.1446312199032325,Not Significant
SPINK5,1.0,155.6206896551724,-7.281890068084915,0.23742189644946776,0.6910390010744063,0.1604974410868446,Not Significant
SPINK6,1.0,2.5517241379310347,-1.3514723705013776,0.4068760373275535,0.6921299971800309,0.15981232786162064,Not Significant
SPINK13,1.0,3.7241379310344827,-1.8969065070358964,0.5246626349879147,0.7173023091780741,0.14429777105821803,Not Significant
SPINK7,1.0,17.689655172413794,-4.144834020479482,0.4938047493370592,0.7108600287964582,0.14821590518542763,Not Significant
FBXO38,360.4,439.62068965517244,-0.2866602735900209,0.5587596881337615,0.7290496250537736,0.13724290905719286,Not Significant
ADRB2,12.4,124.82758620689656,-3.331524771343483,0.20717298710630047,0.6910390010744063,0.1604974410868446,Not Significant
SH3TC2,14.8,132.20689655172413,-3.1591283557989907,0.3611200555612394,0.6910390010744063,0.1604974410868446,Not Significant
ABLIM3,293.4,548.8275862068965,-0.9034841277801376,0.4231326552269835,0.6959295994005519,0.15743469162260118,Not Significant
AFAP1L1,126.4,165.48275862068965,-0.3886844492988811,0.48393318913844174,0.7075866931884982,0.15022034298835604,Not Significant
GRPEL2,120.4,182.6551724137931,-0.6012872162974737,0.24018450102954858,0.6910390010744063,0.1604974410868446,Not Significant
PCYOX1L,56.8,209.75862068965517,-1.8847672691271127,0.23763192526284227,0.6910390010744063,0.1604974410868446,Not Significant
CSNK1A1,1159.4,1658.6206896551723,-0.5166056030300449,0.371227469671792,0.6910390010744063,0.1604974410868446,Not Significant
ARHGEF37,25.6,244.27586206896552,-3.2542955965117044,0.22867511735226898,0.6910390010744063,0.1604974410868446,Not Significant
PPARGC1B,49.8,79.17241379310344,-0.6688520943673972,0.28512635051340185,0.6910390010744063,0.1604974410868446,Not Significant
PDE6A,3.0,5.896551724137931,-0.9749090190371694,0.21599677540963946,0.6910390010744063,0.1604974410868446,Not Significant
SLC26A2,519.8,484.86206896551727,0.1003822385122297,0.8753488962137544,0.9237027588926857,0.03446775923512341,Not Significant
TIGD6,60.4,92.0,-0.6070853116192964,0.29397555010902265,0.6910390010744063,0.1604974410868446,Not Significant
HMGXB3,816.4,888.4827586206897,-0.1220675980546515,0.7884297010396919,0.866917953789055,0.06202200275765395,Not Significant
CSF1R,6.0,3.6551724137931036,0.715023041285529,0.2766424189216716,0.6910390010744063,0.1604974410868446,Not Significant
SLC6A7,1.4,1.1724137931034484,0.25594498104747415,0.3907574080655901,0.6910390010744063,0.1604974410868446,Not Significant
CAMK2A,14.8,4.103448275862069,1.8506885025612159,0.002677748023538362,0.24282252366568427,0.6147110315587598,Not Significant
ARSI,219.6,90.79310344827586,1.2742234331993456,0.024589326529080333,0.6910390010744063,0.1604974410868446,Not Significant
TCOF1,1094.8,1543.5172413793102,-0.49555425840381145,0.41853568127526053,0.6945410956570625,0.15830205217393278,Not Significant
CD74,3.2,2568.896551724138,-9.64886117429595,0.5278241346725324,0.7180920865525563,0.1438198592155879,Not Significant
RPS14,4671.4,9079.793103448275,-0.9588044392413663,0.11056159855187231,0.6910390010744063,0.1604974410868446,Not Significant
NDST1,1410.2,2060.2413793103447,-0.5469135887569446,0.45203483088777696,0.700551614612894,0.1545598616404845,Not Significant
SYNPO,952.6,1165.448275862069,-0.2909425233564725,0.6786207189360547,0.8004231047539785,0.09668038365110077,Not Significant
MYOZ3,1.2,2.2758620689655173,-0.9233787183970876,0.1606816553739984,0.6910390010744063,0.1604974410868446,Not Significant
RBM22,456.6,582.0,-0.3500882935709446,0.4648480239515963,0.7036559804544315,0.1526396168619063,Not Significant
DCTN4,339.0,530.8620689655172,-0.6470517886682636,0.23041894886628247,0.6910390010744063,0.1604974410868446,Not Significant
SMIM3,43.8,95.79310344827586,-1.1289909241400096,0.21113746021891122,0.6910390010744063,0.1604974410868446,Not Significant
ZNF300,85.8,145.68965517241378,-0.7638488883171535,0.17680106949316854,0.6910390010744063,0.1604974410868446,Not Significant
ZNF300P1,2.2,4.0,-0.862496476250065,0.5525007990878851,0.7263118398245096,0.13887687621786862,Not Significant
GPX3,124.2,999.1379310344828,-3.0080186823205053,0.26332982459777343,0.6910390010744063,0.1604974410868446,Not Significant
TNIP1,4379.2,2442.344827586207,0.8424004351789802,0.046904039632839054,0.6910390010744063,0.1604974410868446,Not Significant
ANXA6,1038.4,736.0,0.4965846170547635,0.23738094429443166,0.6910390010744063,0.1604974410868446,Not Significant
CCDC69,84.4,85.13793103448276,-0.012559032195386833,0.979842823902555,0.9877980723909932,0.005331825664622194,Not Significant
GM2A,594.2,1550.2758620689656,-1.3835044467795392,0.3092766270086056,0.6910390010744063,0.1604974410868446,Not Significant
SLC36A1,220.0,210.55172413793105,0.06332883444545168,0.8935673248428164,0.9356811820324296,0.028872104756021633,Not Significant
FAT2,1.8,882.1379310344828,-8.936863536351098,0.3853509948103352,0.6910390010744063,0.1604974410868446,Not Significant
SPARC,18.0,231.9655172413793,-3.68784154626147,0.27402657523023577,0.6910390010744063,0.1604974410868446,Not Significant
ATOX1,317.8,797.2758620689655,-1.3269598667544003,0.28477952404706225,0.6910390010744063,0.1604974410868446,Not Significant
G3BP1,1735.4,1930.9655172413793,-0.1540541669110972,0.7924155451327883,0.86937595471067,0.06079237574040102,Not Significant
NMUR2,1.8,424.82758620689657,-7.882736733899741,0.5355323613947129,0.7203435260646706,0.14246034260413465,Not Significant
FAM114A2,120.6,230.6551724137931,-0.9355077377866787,0.1833039939806259,0.6910390010744063,0.1604974410868446,Not Significant
MFAP3,305.6,425.7241379310345,-0.4782743477470313,0.40389801911189516,0.691517602609346,0.16019676042985936,Not Significant
GALNT10,1295.2,2514.551724137931,-0.9571263390961902,0.2123960329293643,0.6910390010744063,0.1604974410868446,Not Significant
SAP30L,220.6,330.86206896551727,-0.5847971152511504,0.34261113397769605,0.6910390010744063,0.1604974410868446,Not Significant
LARP1,2359.6,3193.137931034483,-0.43643255874208,0.3509791418674415,0.6910390010744063,0.1604974410868446,Not Significant
CNOT8,413.0,602.5172413793103,-0.544860743841502,0.3654267483241579,0.6910390010744063,0.1604974410868446,Not Significant
GEMIN5,318.4,526.1379310344828,-0.724600726627404,0.21674916142884898,0.6910390010744063,0.1604974410868446,Not Significant
MRPL22,324.2,504.58620689655174,-0.638216679244097,0.2685634400697938,0.6910390010744063,0.1604974410868446,Not Significant
SGCD,62.2,142.82758620689654,-1.1992881678496994,0.28478661853285947,0.6910390010744063,0.1604974410868446,Not Significant
TIMD4,41.6,22.586206896551722,0.8811415219564894,0.07247108427888392,0.6910390010744063,0.1604974410868446,Not Significant
HAVCR1,947.2,713.5172413793103,0.40872078966540454,0.5669517296245101,0.7329433905145745,0.13492956715498094,Not Significant
HAVCR2,9.0,2.931034482758621,1.6185150604321825,0.00020285809210111573,0.028138793189917827,1.5506945324235974,Up
MED7,91.0,186.6551724137931,-1.0364370373883738,0.1464825589759435,0.6910390010744063,0.1604974410868446,Not Significant
CYFIP2,194.2,810.6551724137931,-2.061545166410359,0.11652197482892977,0.6910390010744063,0.1604974410868446,Not Significant
NIPAL4,202.2,240.68965517241378,-0.25139113895379017,0.7567643616554502,0.8466280784263125,0.07230733224354209,Not Significant
ADAM19,650.6,467.13793103448273,0.47792222739386825,0.4441706757924382,0.6990241502050465,0.15550781979135844,Not Significant
THG1L,177.2,235.20689655172413,-0.40855175847140873,0.42510909987075063,0.6959295994005519,0.15743469162260118,Not Significant
LSM11,27.0,52.89655172413793,-0.9702142702118928,0.14861302843530724,0.6910390010744063,0.1604974410868446,Not Significant
CLINT1,1156.8,1696.9310344827586,-0.5527884756394749,0.4165623843320493,0.6936849482544412,0.1588377288260527,Not Significant
EBF1,33.0,21.103448275862068,0.6449872717933738,0.2634846211983081,0.6910390010744063,0.1604974410868446,Not Significant
