Gene,Mean_IAV,Mean_Mock,Log2FC,P_value,Adjusted_P,-log10(p),Regulation
LOC285593,1.9,2.103448275862069,-0.14675692387909103,0.8589483684999072,0.9095988171660556,0.041150113072508376,Not Significant
BOD1,295.5,685.448275862069,-1.2138896734970661,0.028874863522494746,0.15851915700667613,0.7999182458781098,Not Significant
CPEB4,402.6,388.9310344827586,0.049832814041521054,0.8925019157475775,0.9323723873758838,0.030410596785799337,Not Significant
MSX2,18.6,85.10344827586206,-2.1939149678011765,0.014664285865544701,0.13638989611361088,0.8652178014144105,Not Significant
DRD1,7.1,43.06896551724138,-2.6007577418630654,0.03245313059349036,0.1627492792847705,0.7884809259753787,Not Significant
SFXN1,658.5,919.9655172413793,-0.4823963456474344,0.21308964691771728,0.38521109075060894,0.4143012174393775,Not Significant
HRH2,3.1,15.03448275862069,-2.2779351141498414,0.09621819683041984,0.24912947435376345,0.6035748883127318,Not Significant
CPLX2,663.6,13564.931034482759,-4.353424016308052,0.022247462425829496,0.14961445269576082,0.8250264517734078,Not Significant
THOC3,221.2,946.5862068965517,-2.097382514544093,0.022807262580928193,0.14982213283660886,0.8244240246954129,Not Significant
FAM153B,1.1,3.0344827586206895,-1.46394709975979,0.1063697868162386,0.2616220953152945,0.5823255804231268,Not Significant
LOC100507387,1.1,4.862068965517242,-2.1440668335212867,0.15246528613785115,0.3178087340076955,0.49783417169998845,Not Significant
LOC643201,2.2,3.793103448275862,-0.7858751946471524,0.2663973268191451,0.4405461104850139,0.356008628724895,Not Significant
SIMC1,74.6,116.13793103448276,-0.6385917025709488,0.2501671498736052,0.42436170265952705,0.37226381674554254,Not Significant
KIAA1191,1356.7,1219.103448275862,0.1542811878647756,0.6474166765887144,0.7578109071022845,0.12043914825573834,Not Significant
ARL10,15.2,9.310344827586206,0.7071648166329644,0.25548802908267104,0.42983370724733805,0.366699530451092,Not Significant
NOP16,450.7,650.8620689655172,-0.5301843890315974,0.1889796509432903,0.3590636667102758,0.44482853847057907,Not Significant
HIGD2A,190.3,940.3793103448276,-2.3049672364269886,0.019839154296540786,0.14600458660261786,0.8356335010311804,Not Significant
CLTB,5746.0,1889.2413793103449,1.6047509531416175,0.0016964432263715773,0.06649024155877095,1.1772420892556974,Not Significant
FAF2,1155.0,1306.3793103448277,-0.17768099600955484,0.6591196710028657,0.7663559673947933,0.11556945652193656,Not Significant
RNF44,423.7,652.4827586206897,-0.6228966513239135,0.1876779370816406,0.35800280831354914,0.4461135665675944,Not Significant
CDHR2,3.1,26.620689655172413,-3.102207826640995,0.2947086111036337,0.46885045996883445,0.32896565358828556,Not Significant
GPRIN1,106.2,189.6206896551724,-0.8363326202166783,0.16924897915224846,0.3366846544101331,0.4727766776626319,Not Significant
SNCB,4.2,7.206896551724138,-0.7789888090619125,0.32234329757360436,0.49454296371300266,0.30579597283737003,Not Significant
TSPAN17,710.6,928.7586206896551,-0.38626600806526895,0.3830111851557436,0.5471943426749944,0.261858401342277,Not Significant
UNC5A,1.2,116.6896551724138,-6.6034984521585836,0.3486436050557923,0.5178943362409999,0.2857588384563878,Not Significant
HK3,1.6,2.5172413793103448,-0.6537716586398074,0.3601767991739995,0.5281336491028074,0.2772561613240031,Not Significant
UIMC1,283.4,509.13793103448273,-0.8452167928630885,0.057382493101669325,0.19841184680049942,0.7024324004959386,Not Significant
ZNF346,95.8,176.17241379310346,-0.8788904744233087,0.03820729624216219,0.17146553360161954,0.7658231646646368,Not Significant
FGFR4,30.2,1475.1379310344828,-5.610157498506217,0.06524761260214142,0.20980338236385257,0.6781875145689812,Not Significant
NSD1,736.7,1188.7931034482758,-0.6903485037617885,0.09614761653980354,0.24908322711367625,0.6036555162098997,Not Significant
RAB24,398.7,404.55172413793105,-0.021020565519415342,0.9730214291624324,0.9828302833241657,0.007521470346254122,Not Significant
PRELID1,761.5,1802.896551724138,-1.2434006770214596,0.07370976206076589,0.22125850080219384,0.6551000346162941,Not Significant
MXD3,23.3,301.0344827586207,-3.6915268936223122,0.013243608531862194,0.13355729799704302,0.8743323757575623,Not Significant
LMAN2,1321.8,2874.9310344827586,-1.1210234473920428,0.11227094872604963,0.26872289358385876,0.5706953326974397,Not Significant
RGS14,152.2,161.27586206896552,-0.08356216967518587,0.8689279974557567,0.9163165025859221,0.03795449185093725,Not Significant
F12,115.6,200.24137931034483,-0.7925987359618009,0.2009511886386802,0.3723528637863052,0.4290453016250783,Not Significant
GRK6,221.7,452.13793103448273,-1.028154183991942,0.09241292935958503,0.24415834979608517,0.6123284190007547,Not Significant
PRR7-AS1,4.2,18.517241379310345,-2.1404079549664425,0.020628330040353252,0.14751888364356566,0.8311523828229415,Not Significant
PRR7,81.8,226.41379310344828,-1.4687891013910221,0.1058900538727197,0.261137131104908,0.5831313714269694,Not Significant
DBN1,1892.8,1925.7241379310344,-0.024879071564769126,0.9606879861340891,0.9757305313809419,0.010670105379205133,Not Significant
PDLIM7,1111.2,1123.9655172413793,-0.016479270568199037,0.9775682803339492,0.9853346941782967,0.006416225192696183,Not Significant
DOK3,58.5,76.41379310344827,-0.3853964513382117,0.34813444630836654,0.5174172969484268,0.28615905717399065,Not Significant
DDX41,661.5,960.8965517241379,-0.5386399650799182,0.13542997496298528,0.2984145473483795,0.5251800093524127,Not Significant
FAM193B,295.1,486.2758620689655,-0.7205710595838213,0.24703809776710747,0.4206280106826752,0.3761018099191557,Not Significant
TMED9,2897.4,3687.896551724138,-0.34803931830798557,0.5577144842723067,0.6886417688583062,0.16200663914726804,Not Significant
B4GALT7,357.5,419.1034482758621,-0.22936314975173586,0.6139280989990356,0.7315019277620332,0.13578452502013277,Not Significant
LOC202181,9.6,22.93103448275862,-1.256195129427186,0.08415592125539643,0.23395852110291665,0.6308611325594957,Not Significant
LOC728554,137.8,196.3793103448276,-0.5110670536509729,0.41066957878275157,0.5686879532192517,0.2451259715118867,Not Significant
N4BP3,71.5,42.96551724137931,0.7347639788819597,0.13467600882167383,0.2975615730395434,0.5264231540885792,Not Significant
RMND5B,163.3,336.62068965517244,-1.0435990605917793,0.05690837305150373,0.19779317480756067,0.7037886985555996,Not Significant
NHP2,1014.1,1554.5862068965516,-0.6163306981186972,0.1537482198568256,0.3191129718806114,0.49605554146093905,Not Significant
HNRNPAB,2066.7,3226.5862068965516,-0.6426795875954017,0.16253275849113985,0.3288423711575366,0.48301222892291273,Not Significant
COL23A1,4.3,2.0,1.1043366598147355,0.026400533025932985,0.15437548869329706,0.8114216545851411,Not Significant
CLK4,115.8,200.68965517241378,-0.7933309995661999,0.12352002589457799,0.28307154706685833,0.5481037815457624,Not Significant
ZNF354A,186.5,157.17241379310346,0.24682760611751275,0.5142213519109182,0.6522895097785135,0.18555960581284767,Not Significant
AACSP1,1.5,7.172413793103448,-2.257496222292364,0.02723925134070051,0.1565190538447187,0.8054327860669086,Not Significant
ZNF354B,48.9,72.72413793103448,-0.5725998246012478,0.20984205300304953,0.38198392143042714,0.4179549171432703,Not Significant
ZFP2,9.5,5.310344827586207,0.8391219678762561,0.17410300997556447,0.34264128903330626,0.46516030477130826,Not Significant
ZNF454,2.6,2.8275862068965516,-0.1210593862367817,0.8937897059986326,0.9330844844292729,0.030079032073087857,Not Significant
ZNF879,27.0,21.620689655172413,0.3205468644890017,0.4445174007223234,0.5953107206519532,0.22525629638649228,Not Significant
ZNF354C,52.9,18.655172413793103,1.5036920285274202,0.009706106159235825,0.12580387049620126,0.9003059971317336,Not Significant
ADAMTS2,1.2,5.793103448275862,-2.2713020218173945,0.025832501603743275,0.15319752823359342,0.8147482417737208,Not Significant
RUFY1,355.4,561.5172413793103,-0.6598866398711224,0.1423897091527037,0.3068187650660398,0.5131180824172729,Not Significant
HNRNPH1,2455.6,4648.0,-0.9205344937895542,0.04764194723763319,0.18444989830001268,0.7341215798936997,Not Significant
CANX,8410.9,10124.413793103447,-0.2675062898941355,0.5598374436685909,0.6901019712347347,0.16108673205618781,Not Significant
MAML1,323.3,518.8965517241379,-0.6825734411568998,0.11997175083240426,0.27872548980655093,0.5548233126784154,Not Significant
MGAT4B,2058.2,2665.137931034483,-0.37282702085811675,0.5060551675615452,0.6464000155234956,0.1894986418037543,Not Significant
SQSTM1,4572.7,14247.448275862069,-1.6395853782836518,0.009559107334638967,0.12533598125498369,0.9019242345344459,Not Significant
TBC1D9B,1518.7,2028.448275862069,-0.41753960340582447,0.30236007814345844,0.4761737017896297,0.32223459356580325,Not Significant
RNF130,240.0,675.5172413793103,-1.4929581864188586,0.030559191252835027,0.16062336166351998,0.7941912890467873,Not Significant
MAPK9,393.4,570.0344827586207,-0.535052236398018,0.26979957523287024,0.44374399721598323,0.35286750885202134,Not Significant
GFPT2,119.3,534.4137931034483,-2.1633632009037185,0.046340634926156345,0.18311933587733462,0.7372657953953959,Not Significant
CNOT6,593.8,621.0344827586207,-0.06469628256677314,0.8640014487168509,0.9128066700409675,0.03962119511109216,Not Significant
SCGB3A1,1.5,1.3103448275862069,0.19501598240514295,0.5606779700005458,0.6908478482433198,0.16061759075077917,Not Significant
FLT4,10.2,62.689655172413794,-2.619658241982402,0.04504546770737275,0.18129947841167965,0.7416034453432956,Not Significant
MGAT1,1991.8,1521.6206896551723,0.38846402329594987,0.32371181361074164,0.4956013073271547,0.3048675566861669,Not Significant
HEIH,64.7,270.58620689655174,-2.0642506826303135,0.01026532134810978,0.1264909191921289,0.8979406514550199,Not Significant
LINC00847,35.2,160.58620689655172,-2.189700647942821,0.005155350028879788,0.10409515981279907,0.9825694637215737,Not Significant
ZFP62,112.7,266.0344827586207,-1.2391257410456664,0.010407407793363733,0.1274439233281835,0.8946808673579468,Not Significant
BTNL8,1.1,1.0,0.13750352374993502,0.08868470120947487,0.23976434729046137,0.6202153955748311,Not Significant
BTNL9,6.3,39.241379310344826,-2.6389520185664557,0.032319459499185285,0.1626516853667426,0.7887414322795507,Not Significant
TRIM7,359.0,305.48275862068965,0.23289288709551303,0.5018253775274275,0.6430133926168161,0.19177998154077014,Not Significant
TRIM41,316.3,608.2068965517242,-0.9432686195475397,0.0682280437602617,0.21372045882711851,0.670153902120276,Not Significant
SNORD96A,12.3,25.586206896551722,-1.0567079710413536,0.0452592729013208,0.18149639726314204,0.7411319913676281,Not Significant
TRIM52,60.8,139.06896551724137,-1.1936572767220808,0.03519473885626723,0.1662815292344247,0.7791559900894561,Not Significant
DUSP22,401.4,158.24137931034483,1.3429137101905544,0.0021385800424824153,0.07524579231665868,1.1235177804483836,Not Significant
IRF4,2.7,2.2758620689655173,0.24654628304522477,0.47700821882394484,0.6228629294439398,0.20560751599858615,Not Significant
EXOC2,483.3,401.37931034482756,0.2679527418722886,0.4356321600465849,0.5879866233652332,0.23063255396594784,Not Significant
FOXQ1,59.8,207.86206896551724,-1.7974091271595092,0.1213833739803141,0.2804977022658,0.5520706919742052,Not Significant
FOXF2,11.8,109.0,-3.2074693703024475,0.025515711458374415,0.15314695220123836,0.8148916417261975,Not Significant
FOXC1,314.9,239.44827586206895,0.39517970993114016,0.4356389115297017,0.5879866233652332,0.23063255396594784,Not Significant
GMDS,257.6,314.2413793103448,-0.28674057379688855,0.6049311833367288,0.7244226020982459,0.14000800809097724,Not Significant
MYLK4,5.4,7.172413793103448,-0.4094993157374139,0.335194191117157,0.5064852764944888,0.2954331750423749,Not Significant
WRNIP1,582.8,724.7586206896551,-0.31449971121849685,0.42021847400062773,0.5755921165073037,0.239885162930051,Not Significant
SERPINB1,2395.7,1484.6206896551723,0.6903528793992431,0.056290260564743226,0.19738093414408597,0.7046947999739447,Not Significant
SERPINB9,94.6,259.0,-1.453040009234521,0.03168009739327335,0.16252396169365366,0.7890825998287506,Not Significant
SERPINB6,1514.0,1314.448275862069,0.20390783295724516,0.5093017305365322,0.6484386920201004,0.18813107891069397,Not Significant
NQO2,118.8,360.44827586206895,-1.6012574122007854,0.021213875386184265,0.14828803947385752,0.8288938766181567,Not Significant
HTATSF1P2,49.9,117.03448275862068,-1.229821943965193,0.057293398121442594,0.1984091824675067,0.7024382323699138,Not Significant
RIPK1,605.0,335.37931034482756,0.8511414510508314,0.01707060876598094,0.14180026060603512,0.8483229709889255,Not Significant
BPHL,124.9,225.48275862068965,-0.852243646098452,0.03459920205377052,0.16584181639082762,0.7803059542560102,Not Significant
TUBB2A,784.4,268.37931034482756,1.5473160786470557,0.00044292693278657065,0.03476688757690599,1.4588341867592927,Up
TUBB2B,28.4,66.44827586206897,-1.2263408365508295,0.032650625458753024,0.1632637212669834,0.7871103088576799,Not Significant
PSMG4,104.5,135.89655172413794,-0.37900590692937886,0.39655426089695556,0.5581093803363454,0.2532806780852426,Not Significant
SLC22A23,275.6,479.0344827586207,-0.7975536224375906,0.13552502590546908,0.2985253166416036,0.52501883233521,Not Significant
PXDC1,493.1,356.55172413793105,0.4677688725390318,0.2660560881792165,0.4402652609180614,0.3562855811468685,Not Significant
FAM50B,51.5,68.93103448275862,-0.4205812344338371,0.3158537614100431,0.4885209069741243,0.31111684527335276,Not Significant
PRPF4B,683.3,897.3793103448276,-0.3931987953262841,0.3218508459141214,0.49402822573531124,0.3062482374510388,Not Significant
ECI2,217.6,473.17241379310343,-1.1206874096422794,0.016198700907989968,0.14049299374373708,0.8523453330848999,Not Significant
CDYL,564.1,387.44827586206895,0.5419472127186746,0.12304165036760294,0.2824787122259612,0.5490142753176362,Not Significant
RPP40,97.4,123.89655172413794,-0.34714235767961227,0.30845211592481336,0.4826924815716185,0.31632946570873305,Not Significant
PPP1R3G,4.5,17.03448275862069,-1.9204612350147934,0.011784707808738748,0.13019602620601736,0.8854022709378397,Not Significant
LYRM4,192.4,289.6551724137931,-0.5902276285432332,0.11455058652727587,0.2716324186754652,0.5660183992970245,Not Significant
FARS2,120.8,150.82758620689654,-0.3202798654828044,0.3445123922162643,0.5145150185526551,0.28860194377939324,Not Significant
NRN1,2.7,8.551724137931036,-1.663255907983197,0.03573295374869998,0.16767256461875268,0.7755379929063099,Not Significant
F13A1,1.2,1.206896551724138,-0.00826761598360044,0.9718381821414745,0.9820629456246204,0.007860675083387211,Not Significant
RREB1,622.8,411.17241379310343,0.599025469328078,0.1323476983540808,0.29474138429692764,0.5305588810827115,Not Significant
SSR1,1513.1,1374.1724137931035,0.13894431101891316,0.7261040366173794,0.8179851794855503,0.08725456494231161,Not Significant
RIOK1,238.1,215.79310344827587,0.14191886226962194,0.6898333062705135,0.7916544854039963,0.10146432323775935,Not Significant
DSP,13115.4,7161.551724137931,0.8729176869086838,0.1682112723189447,0.3353128854879391,0.47454975707287067,Not Significant
SNRNP48,166.3,199.93103448275863,-0.265714264533918,0.42756465947633204,0.5817781480311369,0.2352425951682353,Not Significant
BMP6,24.2,217.79310344827587,-3.1698793183454326,0.02678245082472394,0.15535630050991478,0.8086711291408815,Not Significant
TXNDC5,18.7,41.10344827586207,-1.1362211603343153,0.20431341791540078,0.3754774456659851,0.42541614525632815,Not Significant
EEF1E1,92.6,64.62068965517241,0.5190160458412594,0.14629998459587318,0.3110691311543876,0.5071430838269078,Not Significant
SCARNA27,2.0,3.9655172413793105,-0.9875090558168031,0.0830691701635443,0.23275981479825114,0.6330919970368394,Not Significant
SLC35B3,253.2,213.13793103448276,0.24849003996248079,0.4997833457601879,0.6415887447993277,0.1927432633560928,Not Significant
LOC100506207,4.3,4.793103448275862,-0.15662341778119973,0.7623507218263873,0.8438864368672931,0.07371599313768375,Not Significant
TFAP2A,793.9,530.1379310344828,0.5825895280743205,0.22850001672446102,0.4015277163261806,0.396284471226975,Not Significant
LINC00518,3.6,2.2413793103448274,0.6836100886540677,0.2291833829857457,0.40231747524699024,0.39543110280406313,Not Significant
GCNT2,125.0,291.62068965517244,-1.222164983501919,0.014010975806523305,0.13514381463757344,0.8692038266226221,Not Significant
C6orf52,19.5,15.551724137931034,0.3263995907344395,0.3626127356129575,0.5305637427492218,0.27526243181686283,Not Significant
